charge	stahlsorte	kundennr	Schmelzdatum	01ist	02ist	03ist	04ist	05ist	06ist	07ist	08ist	09ist	10ist	11ist	12ist	13ist	14ist	15ist	16ist	17ist	18ist	19ist	20ist	21ist	22ist	23ist	24ist	25ist	26ist	27ist	28ist	29ist	30ist	31ist	32ist	33ist
484925	488557	89154	"2015-05-30"	0.00000	0.00000	0.09520	0.01215	0.02548	0.10450	0.0003	0.01870	0.00140	0.00560	0.0290	0.00000	0.00120	0.00000	0.0037	0.08450	0.00140	0.00120	0.00198	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.7100	0.00000
484919	488557	89154	"2015-05-30"	0.00000	0.00000	0.09360	0.01458	0.02951	0.13860	0.0002	0.02530	0.00140	0.00420	0.0220	0.00000	0.00120	0.00000	0.0024	0.06110	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.6730	0.00000
485071	488557	89154	"2015-05-30"	0.00000	0.00000	0.08800	0.01287	0.01417	0.03630	0.0003	0.00330	0.00112	0.00280	0.0090	0.00000	0.00120	0.00000	0.0028	0.01690	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6680	0.00000
488794	488557	89154	"2015-05-31"	0.00000	0.00000	0.08960	0.01323	0.02145	0.11550	0.0002	0.01320	0.00140	0.00420	0.0350	0.00000	0.00120	0.00000	0.0032	0.05460	0.00140	0.00120	0.00396	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14310	0.7180	0.00000
488792	488557	89154	"2015-05-31"	0.00000	0.00000	0.08880	0.01548	0.02990	0.13640	0.0002	0.01210	0.00147	0.00420	0.0510	0.00000	0.00120	0.00000	0.0032	0.06240	0.00140	0.00120	0.00549	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15930	0.6880	0.00000
488790	488557	89154	"2015-05-31"	0.00000	0.00000	0.09040	0.01719	0.02210	0.11110	0.0003	0.01430	0.00189	0.00420	0.0390	0.00000	0.00120	0.00000	0.0039	0.06890	0.00140	0.00120	0.00216	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.6660	0.00000
488776	488557	89154	"2015-05-31"	0.00000	0.00000	0.09040	0.01575	0.02678	0.13530	0.0002	0.01540	0.00147	0.00420	0.0410	0.00000	0.00120	0.00000	0.0035	0.07020	0.00140	0.00120	0.00279	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6450	0.00000
484996	541753	98860	"2015-05-31"	0.00000	0.00000	0.33920	0.00990	0.00949	0.03190	0.0002	0.00550	0.00091	0.00280	0.0100	0.00000	0.00120	0.00000	0.0048	0.02210	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19530	0.6580	0.00000
488779	488557	89154	"2015-05-31"	0.00000	0.00000	0.08880	0.02160	0.02795	0.12980	0.0002	0.01430	0.00140	0.00420	0.0270	0.00000	0.00120	0.00000	0.0035	0.05980	0.00140	0.00120	0.00225	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.6590	0.00000
488824	541753	98860	"2015-05-31"	0.00000	0.00000	0.33600	0.00801	0.01820	0.03740	0.0002	0.00440	0.00084	0.00280	0.0110	0.00000	0.00120	0.00000	0.0034	0.02340	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.6490	0.00000
488821	541753	98860	"2015-05-31"	0.00000	0.00000	0.33920	0.00837	0.01794	0.03960	0.0002	0.00440	0.00105	0.00280	0.0120	0.00000	0.00120	0.00000	0.0029	0.02210	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18810	0.6740	0.00000
488818	541753	98860	"2015-05-31"	0.00000	0.00000	0.34160	0.01395	0.01105	0.04620	0.0002	0.00550	0.00119	0.00280	0.0130	0.00000	0.00120	0.00000	0.0027	0.02860	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18000	0.6480	0.00000
488817	541753	136063	"2015-05-31"	0.00000	0.00000	0.33840	0.00801	0.01092	0.03190	0.0002	0.00550	0.00105	0.00280	0.0120	0.00000	0.00120	0.00000	0.0037	0.02340	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18810	0.6480	0.00000
488815	541753	98860	"2015-05-31"	0.00000	0.00000	0.34160	0.00954	0.01391	0.03740	0.0002	0.00550	0.00119	0.00280	0.0120	0.00000	0.00120	0.00000	0.0046	0.02470	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6630	0.00000
488812	541753	98860	"2015-05-31"	0.00000	0.00000	0.33920	0.00936	0.01027	0.03190	0.0002	0.00330	0.00084	0.00280	0.0100	0.00000	0.00120	0.00000	0.0044	0.01690	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18720	0.6570	0.00000
488810	541753	98860	"2015-05-31"	0.00000	0.00000	0.33920	0.00990	0.00949	0.03190	0.0002	0.00550	0.00091	0.00280	0.0100	0.00000	0.00120	0.00000	0.0048	0.02210	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19530	0.6580	0.00000
488797	488557	89154	"2015-05-31"	0.00000	0.00000	0.09280	0.01350	0.02691	0.08360	0.0002	0.00770	0.00098	0.00280	0.0100	0.00000	0.00120	0.00000	0.0027	0.03120	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.15840	0.6550	0.00000
485023	549853	372433	"2015-06-01"	0.00000	0.00000	0.64000	0.00684	0.02080	0.04290	0.0002	0.00770	0.00098	0.00280	0.0280	0.00000	0.00120	0.00000	0.0036	0.03900	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17370	0.6620	0.00000
485022	549853	372433	"2015-06-01"	0.00000	0.00000	0.64000	0.00765	0.01599	0.03630	0.0002	0.00440	0.00091	0.00140	0.0300	0.00000	0.00120	0.00000	0.0041	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.6610	0.00000
485015	549853	372433	"2015-06-01"	0.00000	0.00000	0.64000	0.00765	0.01599	0.03630	0.0002	0.00440	0.00091	0.00140	0.0300	0.00000	0.00120	0.00000	0.0041	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.6610	0.00000
485025	550257	372493	"2015-06-01"	0.00000	0.00000	0.64640	0.00738	0.01924	0.03520	0.0002	0.00550	0.00105	0.00280	0.0180	0.00000	0.00120	0.00000	0.0038	0.02730	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15660	0.5840	0.00000
485024	549853	372433	"2015-06-01"	0.00000	0.00000	0.64000	0.00657	0.02288	0.04620	0.0002	0.00880	0.00105	0.00280	0.0270	0.00000	0.00120	0.00000	0.0034	0.04420	0.00140	0.00120	0.00261	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17460	0.6630	0.00000
485109	518753	211872	"2015-06-01"	0.00000	0.00000	0.09120	0.00612	0.00741	0.03630	0.0002	0.00550	0.00077	0.00280	0.0120	0.00000	0.00120	0.00000	0.0030	0.01950	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.5710	0.00000
488840	549853	372433	"2015-06-01"	0.00000	0.00000	0.64000	0.00765	0.01599	0.03630	0.0002	0.00440	0.00091	0.00140	0.0300	0.00000	0.00120	0.00000	0.0041	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.6610	0.00000
488841	549853	372433	"2015-06-01"	0.00000	0.00000	0.64000	0.00657	0.02288	0.04620	0.0002	0.00880	0.00105	0.00280	0.0270	0.00000	0.00120	0.00000	0.0034	0.04420	0.00140	0.00120	0.00261	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17460	0.6630	0.00000
488843	550257	372493	"2015-06-01"	0.00000	0.00000	0.64960	0.00783	0.01768	0.02970	0.0002	0.00330	0.00105	0.00280	0.0140	0.00000	0.00120	0.00000	0.0040	0.02080	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14940	0.5500	0.00000
488848	550257	372493	"2015-06-01"	0.00000	0.00000	0.66000	0.00729	0.01950	0.03410	0.0002	0.00330	0.00126	0.00280	0.0120	0.00000	0.00120	0.00000	0.0049	0.01950	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14670	0.5510	0.00000
488851	550257	372493	"2015-06-01"	0.00000	0.00000	0.66320	0.00774	0.01404	0.03960	0.0002	0.00330	0.00077	0.00280	0.0100	0.00000	0.00120	0.00000	0.0035	0.01820	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.5600	0.00000
488854	550257	372493	"2015-06-01"	0.00000	0.00000	0.65600	0.00864	0.01573	0.03740	0.0002	0.01320	0.00084	0.00140	0.0090	0.00000	0.00120	0.00000	0.0039	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5490	0.00000
488857	550257	211872	"2015-06-01"	0.00000	0.00000	0.66640	0.00594	0.00949	0.03410	0.0002	0.00220	0.00077	0.00280	0.0100	0.00000	0.00120	0.00000	0.0040	0.01560	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5650	0.00000
488867	518753	211872	"2015-06-01"	0.00000	0.00000	0.09280	0.00810	0.00806	0.03630	0.0002	0.00330	0.00091	0.00280	0.0140	0.00000	0.00120	0.00000	0.0025	0.01950	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.5970	0.00000
488868	518753	135577	"2015-06-01"	0.00000	0.00000	0.08480	0.00783	0.01092	0.03740	0.0003	0.00660	0.00175	0.00280	0.0160	0.00000	0.00120	0.00000	0.0026	0.02210	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.5420	0.00000
488872	518753	216544	"2015-06-01"	0.00000	0.00000	0.08480	0.00540	0.00949	0.04400	0.0002	0.00440	0.00070	0.00280	0.0110	0.00000	0.00120	0.00000	0.0027	0.01820	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15030	0.5730	0.00000
488874	518753	211872	"2015-06-01"	0.00000	0.00000	0.09120	0.00612	0.00741	0.03630	0.0002	0.00550	0.00077	0.00280	0.0120	0.00000	0.00120	0.00000	0.0030	0.01950	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15480	0.5710	0.00000
488893	550253	372433	"2015-06-02"	0.00000	0.00000	0.66400	0.00666	0.01183	0.03630	0.0002	0.00330	0.00070	0.00280	0.0100	0.00000	0.00120	0.00000	0.0033	0.01950	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.6480	0.00000
485090	529055	99871	"2015-06-02"	0.00000	0.00000	0.17200	0.01098	0.03861	0.09020	0.0002	0.01100	0.00112	0.00280	0.0370	0.00000	0.00120	0.00000	0.0041	0.03510	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18270	0.7230	0.00000
485075	550253	372433	"2015-06-02"	0.00000	0.00000	0.67040	0.00900	0.01300	0.04950	0.0002	0.01210	0.00147	0.00420	0.0170	0.00000	0.00120	0.00000	0.0037	0.03250	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00660	0.00055	0.00000	0.00000	0.17730	0.6670	0.00000
485091	529055	99871	"2015-06-02"	0.00000	0.00000	0.17840	0.01341	0.03731	0.07260	0.0002	0.00880	0.00112	0.00280	0.0520	0.00000	0.00120	0.00000	0.0028	0.03770	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18360	0.7150	0.00000
485076	550253	372433	"2015-06-02"	0.00000	0.00000	0.67040	0.00900	0.01300	0.04950	0.0002	0.01210	0.00147	0.00420	0.0170	0.00000	0.00120	0.00000	0.0037	0.03250	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00660	0.00055	0.00000	0.00000	0.17730	0.6670	0.00000
488902	529055	99871	"2015-06-02"	0.00000	0.00000	0.17200	0.01098	0.03861	0.09020	0.0002	0.01100	0.00112	0.00280	0.0370	0.00000	0.00120	0.00000	0.0041	0.03510	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18270	0.7230	0.00000
488882	550253	372433	"2015-06-02"	0.00000	0.00000	0.67040	0.00900	0.01300	0.04950	0.0002	0.01210	0.00147	0.00420	0.0170	0.00000	0.00120	0.00000	0.0037	0.03250	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00660	0.00055	0.00000	0.00000	0.17730	0.6670	0.00000
488885	550253	469377	"2015-06-02"	0.00000	0.00000	0.65680	0.00774	0.01248	0.04070	0.0002	0.00880	0.00084	0.00280	0.0140	0.00000	0.00120	0.00000	0.0044	0.02990	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.6540	0.00000
488887	550253	101981	"2015-06-02"	0.00000	0.00000	0.66240	0.00720	0.01170	0.02860	0.0002	0.00220	0.00077	0.00280	0.0090	0.00000	0.00120	0.00000	0.0032	0.01560	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18090	0.6540	0.00000
488890	550253	372433	"2015-06-02"	0.00000	0.00000	0.66320	0.00729	0.01612	0.03740	0.0002	0.00550	0.00070	0.00280	0.0100	0.00000	0.00120	0.00000	0.0028	0.02080	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17460	0.6480	0.00000
488905	529055	99871	"2015-06-02"	0.00000	0.00000	0.17840	0.01341	0.03731	0.07260	0.0002	0.00880	0.00112	0.00280	0.0520	0.00000	0.00120	0.00000	0.0028	0.03770	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18360	0.7150	0.00000
488953	488557	89154	"2015-06-03"	0.00000	0.00000	0.08960	0.00873	0.02067	0.06600	0.0003	0.01100	0.00196	0.00560	0.0660	0.00000	0.00120	0.00000	0.0057	0.05460	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.6510	0.00000
488950	488557	89154	"2015-06-03"	0.00000	0.00000	0.08480	0.01332	0.01872	0.08690	0.0002	0.01870	0.00161	0.01400	0.0600	0.00000	0.00120	0.00000	0.0031	0.06500	0.00140	0.00120	0.00189	0.00060	0.00160	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6930	0.00000
488948	488557	89154	"2015-06-03"	0.00000	0.00000	0.08480	0.01332	0.02938	0.06380	0.0002	0.01100	0.00119	0.00420	0.0180	0.00000	0.00240	0.00000	0.0032	0.04030	0.00140	0.00120	0.00108	0.00060	0.00160	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6290	0.00000
488944	488557	89154	"2015-06-03"	0.00000	0.00000	0.09120	0.00612	0.02535	0.04290	0.0002	0.00550	0.00189	0.00420	0.0230	0.00000	0.00240	0.00000	0.0044	0.02990	0.00140	0.00168	0.00117	0.00060	0.00160	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.18540	0.6940	0.00000
488943	488557	89154	"2015-06-03"	0.00000	0.00000	0.08800	0.01458	0.01768	0.06600	0.0002	0.00550	0.00119	0.00280	0.0150	0.00000	0.00120	0.00000	0.0028	0.02990	0.00140	0.00120	0.00135	0.00060	0.00160	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.18090	0.6450	0.00000
488983	549155	98860	"2015-06-04"	0.00000	0.00000	0.56800	0.01017	0.01664	0.06050	0.0002	0.00550	0.00063	0.00280	0.0180	0.00000	0.00120	0.00000	0.0053	0.03380	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15030	0.6530	0.00000
488964	518953	101981	"2015-06-04"	0.00000	0.00000	0.05680	0.01035	0.01040	0.03080	0.0002	0.00220	0.00098	0.00280	0.0090	0.00000	0.00120	0.00000	0.0021	0.01560	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15120	0.5600	0.00000
488966	518953	101981	"2015-06-04"	0.00000	0.00000	0.06400	0.01053	0.01443	0.08800	0.0002	0.01100	0.00098	0.00420	0.0390	0.00000	0.00120	0.00000	0.0035	0.04030	0.00140	0.00120	0.00099	0.00060	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14940	0.5500	0.00000
488968	518953	101981	"2015-06-04"	0.00000	0.00000	0.06080	0.00918	0.02041	0.07480	0.0002	0.01210	0.00189	0.00560	0.0700	0.00000	0.00120	0.00000	0.0039	0.05980	0.00140	0.00120	0.00270	0.00060	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.5380	0.00000
488971	518953	101981	"2015-06-04"	0.00000	0.00000	0.05600	0.00738	0.02431	0.06710	0.0002	0.01210	0.00147	0.00560	0.0540	0.00000	0.00120	0.00000	0.0041	0.05980	0.00140	0.00120	0.00180	0.00060	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.5360	0.00000
488973	518953	101981	"2015-06-04"	0.00000	0.00000	0.06320	0.00495	0.02028	0.05610	0.0002	0.01100	0.00154	0.00420	0.0420	0.00000	0.00120	0.00000	0.0050	0.05330	0.00140	0.00120	0.00126	0.00060	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5570	0.00000
488980	549155	98860	"2015-06-04"	0.00000	0.00000	0.55520	0.00432	0.01768	0.03520	0.0002	0.00550	0.00154	0.00280	0.0320	0.00000	0.00120	0.00000	0.0050	0.02600	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.6500	0.00000
488986	549155	98860	"2015-06-04"	0.00000	0.00000	0.56000	0.01062	0.01716	0.05940	0.0002	0.00660	0.00091	0.00280	0.0170	0.00000	0.00120	0.00000	0.0067	0.03120	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14670	0.6590	0.00000
488989	549155	98860	"2015-06-04"	0.00000	0.00000	0.57120	0.00801	0.01521	0.04400	0.0002	0.00550	0.00077	0.00280	0.0150	0.00000	0.00120	0.00000	0.0075	0.02600	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15300	0.6560	0.00000
488991	549155	98860	"2015-06-04"	0.00000	0.00000	0.55600	0.00837	0.01781	0.04620	0.0002	0.00550	0.00063	0.00280	0.0140	0.00000	0.00120	0.00000	0.0053	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16110	0.6300	0.00000
488993	549155	98860	"2015-06-04"	0.00000	0.00000	0.56480	0.00810	0.01443	0.04400	0.0002	0.00550	0.00098	0.00280	0.0140	0.00000	0.00120	0.00000	0.0062	0.02600	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.6370	0.00000
488998	549155	98860	"2015-06-04"	0.00000	0.00000	0.56400	0.01206	0.01534	0.03850	0.0002	0.00660	0.00084	0.00280	0.0130	0.00000	0.00120	0.00000	0.0057	0.02210	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.13950	0.6760	0.00000
485171	549155	98860	"2015-06-04"	0.00000	0.00000	0.55520	0.00432	0.01768	0.03520	0.0002	0.00550	0.00154	0.00280	0.0320	0.00000	0.00120	0.00000	0.0050	0.02600	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.6500	0.00000
485174	549155	98860	"2015-06-04"	0.00000	0.00000	0.55520	0.00432	0.01768	0.03520	0.0002	0.00550	0.00154	0.00280	0.0320	0.00000	0.00120	0.00000	0.0050	0.02600	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.6500	0.00000
489046	1000155	369719	"2015-06-05"	0.00000	0.00000	0.06160	0.00801	0.01417	0.03520	0.0002	0.00440	0.00203	0.00560	0.0100	0.00000	0.00120	0.00000	0.0038	0.01560	0.00140	0.00120	0.00207	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76590	1.4600	0.00000
485236	1000161	372502	"2015-06-05"	0.00000	0.00000	0.05600	0.00702	0.00624	0.02970	0.0002	0.00440	0.00189	0.00560	0.0100	0.00000	0.00120	0.00000	0.0035	0.01560	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76860	1.4500	0.00000
485237	1000155	369719	"2015-06-05"	0.00000	0.00000	0.06000	0.00765	0.01170	0.03410	0.0002	0.00440	0.00196	0.00560	0.0100	0.00000	0.00120	0.00000	0.0037	0.01560	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76680	1.4570	0.00000
485254	517656	128822	"2015-06-05"	0.00000	0.00000	0.04080	0.00738	0.01105	0.04510	0.0002	0.00880	0.00056	0.00280	0.0120	0.00000	0.00240	0.00000	0.0036	0.02860	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.03510	0.5000	0.00000
485472	1000155	370963	"2015-06-05"	0.00000	0.00000	0.06160	0.00594	0.01248	0.02860	0.0002	0.00660	0.00154	0.00420	0.0100	0.00000	0.00120	0.00000	0.0030	0.01690	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.77310	1.4300	0.00000
489044	1000161	372502	"2015-06-05"	0.00000	0.00000	0.05600	0.00729	0.00637	0.03080	0.0002	0.00550	0.00189	0.00560	0.0100	0.00000	0.00120	0.00000	0.0035	0.01560	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.77490	1.4600	0.00000
489023	517656	128822	"2015-06-05"	0.00000	0.00000	0.04080	0.00738	0.01105	0.04510	0.0002	0.00880	0.00056	0.00280	0.0120	0.00000	0.00240	0.00000	0.0036	0.02860	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.03510	0.5000	0.00000
489025	517656	128822	"2015-06-05"	0.00000	0.00000	0.04160	0.00594	0.01118	0.04840	0.0002	0.00880	0.00119	0.00280	0.0140	0.00000	0.00120	0.00000	0.0017	0.05200	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01800	0.4710	0.00000
489029	517656	128822	"2015-06-05"	0.00000	0.00000	0.04320	0.00459	0.01131	0.03960	0.0002	0.00550	0.00140	0.00280	0.0150	0.00000	0.00120	0.00000	0.0032	0.01820	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01710	0.4880	0.00000
489027	517656	128822	"2015-06-05"	0.00000	0.00000	0.04000	0.00567	0.01105	0.04400	0.0002	0.00660	0.00154	0.00280	0.0140	0.00000	0.00240	0.00000	0.0035	0.02600	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01800	0.4790	0.00000
485214	517656	128822	"2015-06-05"	0.00000	0.00000	0.04080	0.00738	0.01105	0.04510	0.0002	0.00880	0.00056	0.00280	0.0120	0.00000	0.00240	0.00000	0.0036	0.02860	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.03510	0.5000	0.00000
